time,ask price,ask volume,bid price,bid volume,"order type (1:submission_of_new_limit, 2:partial_cancelation, 3:total_cancelation, 4:execution_of_visible, 5:execution_of_hidden, 7:trading_halt)",order id,size,order price,"order direction (-1:sell, 1:buy)",mid price = (ask price + bid price) / 2,spread = ask price - bid price
34233.417830238,224.45,200,224.18,100,1,17823745,100,224.18,1,224.315,0.2699999999999818
34233.43258895,224.45,200,224.18,200,1,17824285,100,224.18,1,224.315,0.2699999999999818
34233.473889226,224.45,200,224.18,100,3,17823745,100,224.18,1,224.315,0.2699999999999818
34233.619144977,224.45,200,224.21,100,1,17831626,100,224.21,1,224.32999999999998,0.23999999999998067
34233.628225156,224.45,200,224.18,100,3,17831626,100,224.21,1,224.315,0.2699999999999818
34233.629733981,224.45,200,224.15,100,3,17824285,100,224.18,1,224.3,0.29999999999998295
34233.629733981,224.45,200,224.21,100,1,17832110,100,224.21,1,224.32999999999998,0.23999999999998067
34233.76490814,224.45,200,224.24,100,1,17835914,100,224.24,1,224.345,0.20999999999997954
34233.769776825,224.45,200,224.24,200,1,17836088,100,224.24,1,224.345,0.20999999999997954
34233.915570031,224.45,200,224.24,200,5,0,38,224.25,1,224.345,0.20999999999997954
34233.915653845,224.45,200,224.24,200,5,0,29,224.25,1,224.345,0.20999999999997954
34233.915653845,224.45,200,224.24,100,4,17835914,100,224.24,1,224.345,0.20999999999997954
34233.915653845,224.45,200,224.24,29,4,17836088,71,224.24,1,224.345,0.20999999999997954
34233.915778233,224.45,200,224.11,100,4,17836088,29,224.24,1,224.28,0.339999999999975
34234.16404396,224.45,200,224.15,100,1,17851126,100,224.15,1,224.3,0.29999999999998295
34234.384484467,224.42,300,224.15,100,1,17866270,300,224.42,-1,224.285,0.2699999999999818
34234.387132284,224.42,400,224.15,100,1,17866342,100,224.42,-1,224.285,0.2699999999999818
34235.012386337,224.42,400,224.15,200,1,17889188,100,224.15,1,224.285,0.2699999999999818
34237.490743302,224.42,400,224.15,100,3,17851126,100,224.15,1,224.285,0.2699999999999818
34237.492337446,224.42,400,224.25,100,1,17963067,100,224.25,1,224.33499999999998,0.1699999999999875
34237.495511591,224.42,400,224.15,100,3,17963067,100,224.25,1,224.285,0.2699999999999818
34237.63550326,224.42,400,224.25,67,1,17967562,67,224.25,1,224.33499999999998,0.1699999999999875
34240.008747756,224.42,100,224.25,67,3,17866270,300,224.42,-1,224.33499999999998,0.1699999999999875
34240.011093076,224.42,100,224.25,167,1,18040154,100,224.25,1,224.33499999999998,0.1699999999999875
34240.011692902,224.42,200,224.25,167,1,18040192,100,224.42,-1,224.33499999999998,0.1699999999999875
34240.022916349,224.42,200,224.25,100,4,17967562,67,224.25,1,224.33499999999998,0.1699999999999875
